type,fold,rna_idx,drug_idx,label,split
both,1,123,49,0,train
both,1,219,80,0,train
both,1,378,43,0,train
both,1,337,18,0,train
both,1,429,77,0,train
both,1,435,46,0,train
both,1,563,118,0,train
both,1,531,47,0,train
both,1,83,60,0,train
both,1,402,2,0,train
both,1,580,102,0,train
both,1,405,113,0,train
both,1,366,45,0,train
both,1,316,113,0,train
both,1,179,105,0,train
both,1,583,42,0,train
both,1,409,57,0,train
both,1,66,100,0,train
both,1,93,63,0,train
both,1,487,87,0,train
both,1,360,71,0,train
both,1,16,79,0,train
both,1,84,56,0,train
both,1,46,9,0,train
both,1,350,115,0,train
both,1,97,15,0,train
both,1,376,7,0,train
both,1,361,28,0,train
both,1,322,118,0,train
both,1,384,111,0,train
both,1,480,9,0,train
both,1,328,48,0,train
both,1,546,109,0,train
both,1,407,71,0,train
both,1,535,81,0,train
both,1,413,55,0,train
both,1,462,0,0,train
both,1,165,95,0,train
both,1,237,76,0,train
both,1,435,62,0,train
both,1,269,23,0,train
both,1,461,87,0,train
both,1,393,7,0,train
both,1,73,45,0,train
both,1,26,102,0,train
both,1,307,113,0,train
both,1,504,12,0,train
both,1,564,24,0,train
both,1,258,67,0,train
both,1,605,13,0,train
both,1,471,7,0,train
both,1,288,98,0,train
both,1,57,62,0,train
both,1,351,9,0,train
both,1,566,40,0,train
both,1,600,120,0,train
both,1,328,112,0,train
both,1,497,7,0,train
both,1,253,56,0,train
both,1,12,97,0,train
both,1,458,47,0,train
both,1,46,86,0,train
both,1,26,86,0,train
both,1,246,30,0,train
both,1,567,102,0,train
both,1,344,87,0,train
both,1,350,86,0,train
both,1,105,46,0,train
both,1,309,15,0,train
both,1,284,49,0,train
both,1,115,73,0,train
both,1,214,30,0,train
both,1,335,34,0,train
both,1,489,45,0,train
both,1,564,97,0,train
both,1,606,16,0,train
both,1,4,75,0,train
both,1,471,19,0,train
both,1,334,44,0,train
both,1,526,97,0,train
both,1,443,10,0,train
both,1,220,118,0,train
both,1,562,38,0,train
both,1,368,79,0,train
both,1,562,16,0,train
both,1,171,31,0,train
both,1,96,110,0,train
both,1,538,63,0,train
both,1,144,80,0,train
both,1,309,94,0,train
both,1,580,71,0,train
both,1,120,40,0,train
both,1,307,77,0,train
both,1,257,64,0,train
both,1,17,101,0,train
both,1,571,59,0,train
both,1,567,8,0,train
both,1,133,94,0,train
both,1,326,105,0,train
both,1,46,37,0,train
both,1,607,89,0,train
both,1,173,112,0,train
both,1,570,62,0,train
both,1,273,118,0,train
both,1,454,30,0,train
both,1,593,17,0,train
both,1,459,8,0,train
both,1,50,117,0,train
both,1,413,30,0,train
both,1,417,118,0,train
both,1,143,74,0,train
both,1,350,8,0,train
both,1,372,59,0,train
both,1,45,93,0,train
both,1,588,82,0,train
both,1,143,101,0,train
both,1,485,87,0,train
both,1,96,32,0,train
both,1,335,77,0,train
both,1,478,117,0,train
both,1,455,111,0,train
both,1,386,16,0,train
both,1,510,11,0,train
both,1,41,77,0,train
both,1,590,15,0,train
both,1,352,19,0,train
both,1,297,56,0,train
both,1,126,20,0,train
both,1,321,0,0,train
both,1,348,88,0,train
both,1,233,18,0,train
both,1,384,27,0,train
both,1,38,110,0,train
both,1,230,81,0,train
both,1,551,24,0,train
both,1,460,117,0,train
both,1,473,18,0,train
both,1,511,62,0,train
both,1,191,24,0,train
both,1,604,12,0,train
both,1,452,113,0,train
both,1,619,98,0,train
both,1,143,17,0,train
both,1,461,62,0,train
both,1,157,31,0,train
both,1,437,13,0,train
both,1,315,28,0,train
both,1,401,81,0,train
both,1,451,46,0,train
both,1,309,59,0,train
both,1,562,119,0,train
both,1,211,115,0,train
both,1,15,1,0,train
both,1,572,42,0,train
both,1,291,119,0,train
both,1,568,57,0,train
both,1,124,5,0,train
both,1,378,19,0,train
both,1,309,64,0,train
both,1,171,59,0,train
both,1,413,57,0,train
both,1,420,60,0,train
both,1,59,50,0,train
both,1,40,119,0,train
both,1,374,46,0,train
both,1,146,38,0,train
both,1,567,81,0,train
both,1,573,31,0,train
both,1,450,43,0,train
both,1,258,105,0,train
both,1,144,51,0,train
both,1,254,44,0,train
both,1,432,77,0,train
both,1,225,95,0,train
both,1,465,118,0,train
both,1,595,4,0,train
both,1,479,94,0,train
both,1,240,53,0,train
both,1,156,67,0,train
both,1,201,16,0,train
both,1,572,16,0,train
both,1,153,50,0,train
both,1,245,47,0,train
both,1,69,45,0,train
both,1,584,55,0,train
both,1,375,46,0,train
both,1,15,32,0,train
both,1,46,34,0,train
both,1,289,79,0,train
both,1,535,120,0,train
both,1,601,61,0,train
both,1,282,75,0,train
both,1,369,64,0,train
both,1,557,60,0,train
both,1,321,44,0,train
both,1,223,14,0,train
both,1,436,87,0,train
both,1,21,37,0,train
both,1,270,117,0,train
both,1,579,4,0,train
both,1,500,44,0,train
both,1,335,87,0,train
both,1,517,37,0,train
both,1,391,112,0,train
both,1,477,112,0,train
both,1,330,20,0,train
both,1,17,44,0,train
both,1,481,75,0,train
both,1,494,89,0,train
both,1,214,75,0,train
both,1,604,81,0,train
both,1,183,97,0,train
both,1,588,101,0,train
both,1,457,93,0,train
both,1,452,49,0,train
both,1,559,47,0,train
both,1,129,42,0,train
both,1,65,38,0,train
both,1,22,1,0,train
both,1,295,4,0,train
both,1,555,80,0,train
both,1,454,44,0,train
both,1,394,25,0,train
both,1,316,40,0,train
both,1,96,35,0,train
both,1,428,51,0,train
both,1,555,19,0,train
both,1,539,4,0,train
both,1,66,28,0,train
both,1,446,48,0,train
both,1,473,98,0,train
both,1,253,86,0,train
both,1,348,110,0,train
both,1,115,105,0,train
both,1,156,100,0,train
both,1,415,71,0,train
both,1,600,62,0,train
both,1,54,76,0,train
both,1,186,67,0,train
both,1,517,60,0,train
both,1,94,115,0,train
both,1,199,4,0,train
both,1,5,98,0,train
both,1,418,16,0,train
both,1,446,53,0,train
both,1,211,19,0,train
both,1,117,84,0,train
both,1,404,40,0,train
both,1,217,110,0,train
both,1,289,14,0,train
both,1,320,115,0,train
both,1,484,95,0,train
both,1,301,9,0,train
both,1,167,108,0,train
both,1,165,71,0,train
both,1,276,34,0,train
both,1,558,48,0,train
both,1,255,26,0,train
both,1,539,9,0,train
both,1,568,60,0,train
both,1,219,76,0,train
both,1,606,1,0,train
both,1,123,62,0,train
both,1,481,108,0,train
both,1,289,26,0,train
both,1,550,18,0,train
both,1,199,63,0,train
both,1,297,79,0,train
both,1,88,16,0,train
both,1,493,113,0,train
both,1,373,12,0,train
both,1,440,60,0,train
both,1,512,12,0,train
both,1,68,22,0,train
both,1,464,14,0,train
both,1,543,5,0,train
both,1,449,38,0,train
both,1,67,84,0,train
both,1,313,24,0,train
both,1,377,9,0,train
both,1,349,46,0,train
both,1,342,77,0,train
both,1,358,22,0,train
both,1,171,108,0,train
both,1,268,40,0,train
both,1,487,7,0,train
both,1,391,63,0,train
both,1,162,38,0,train
both,1,59,17,0,train
both,1,476,115,0,train
both,1,287,67,0,train
both,1,161,106,0,train
both,1,31,119,0,train
both,1,293,100,0,train
both,1,11,109,0,train
both,1,46,80,0,train
both,1,245,61,0,train
both,1,440,74,0,train
both,1,392,22,0,train
both,1,464,77,0,train
both,1,38,113,0,train
both,1,602,24,0,train
both,1,333,34,0,train
both,1,427,106,0,train
both,1,358,57,0,train
both,1,521,96,0,train
both,1,26,9,0,train
both,1,11,81,0,train
both,1,122,19,0,train
both,1,528,38,0,train
both,1,566,17,0,train
both,1,183,84,0,train
both,1,616,73,0,train
both,1,303,96,0,train
both,1,440,64,0,train
both,1,412,12,0,train
both,1,222,57,0,train
both,1,425,80,0,train
both,1,531,22,0,train
both,1,433,17,0,train
both,1,113,27,0,train
both,1,343,50,0,train
both,1,420,26,0,train
both,1,539,25,0,train
both,1,123,67,0,train
both,1,335,110,0,train
both,1,217,44,0,train
both,1,130,40,0,train
both,1,597,115,0,train
both,1,344,16,0,train
both,1,364,86,0,train
both,1,478,18,0,train
both,1,199,89,0,train
both,1,419,46,0,train
both,1,394,11,0,train
both,1,17,38,0,train
both,1,32,62,0,train
both,1,250,16,0,train
both,1,464,17,0,train
both,1,100,22,0,train
both,1,319,55,0,train
both,1,83,70,0,train
both,1,362,88,0,train
both,1,461,56,0,train
both,1,134,2,0,train
both,1,169,40,0,train
both,1,376,38,0,train
both,1,21,117,0,train
both,1,518,45,0,train
both,1,404,4,0,train
both,1,335,23,0,train
both,1,162,25,0,train
both,1,304,49,0,train
both,1,510,67,0,train
both,1,436,93,0,train
both,1,320,17,0,train
both,1,474,75,0,train
both,1,514,52,0,train
both,1,242,96,0,train
both,1,481,44,0,train
both,1,73,93,0,train
both,1,324,21,0,train
both,1,555,120,0,train
both,1,129,109,0,train
both,1,262,80,0,train
both,1,170,117,0,train
both,1,439,27,0,train
both,1,251,18,0,train
both,1,54,105,0,train
both,1,243,25,0,train
both,1,0,105,0,train
both,1,604,75,0,train
both,1,569,86,0,train
both,1,425,88,0,train
both,1,284,15,0,train
both,1,561,61,0,train
both,1,430,120,0,train
both,1,349,74,0,train
both,1,467,26,0,train
both,1,597,9,0,train
both,1,260,109,0,train
both,1,535,59,0,train
both,1,9,24,0,train
both,1,483,13,0,train
both,1,333,53,0,train
both,1,87,110,0,train
both,1,561,96,0,train
both,1,316,89,0,train
both,1,396,28,0,train
both,1,230,42,0,train
both,1,459,61,0,train
both,1,94,2,0,train
both,1,364,11,0,train
both,1,445,51,0,train
both,1,58,23,0,train
both,1,599,53,0,train
both,1,505,40,0,train
both,1,557,49,0,train
both,1,250,64,0,train
both,1,112,8,0,train
both,1,57,2,0,train
both,1,79,117,0,train
both,1,284,95,0,train
both,1,418,30,0,train
both,1,482,8,0,train
both,1,241,11,0,train
both,1,586,18,0,train
both,1,221,119,0,train
both,1,151,30,0,train
both,1,198,19,0,train
both,1,570,8,0,train
both,1,202,40,0,train
both,1,510,57,0,train
both,1,539,76,0,train
both,1,593,4,0,train
both,1,513,75,0,train
both,1,522,115,0,train
both,1,241,15,0,train
both,1,59,82,0,train
both,1,151,84,0,train
both,1,520,109,0,train
both,1,326,18,0,train
both,1,473,7,0,train
both,1,59,64,0,train
both,1,199,110,0,train
both,1,266,79,0,train
both,1,273,8,0,train
both,1,59,117,0,train
both,1,360,73,0,train
both,1,306,76,0,train
both,1,17,120,0,train
both,1,484,73,0,train
both,1,149,88,0,train
both,1,404,93,0,train
both,1,543,1,0,train
both,1,269,37,0,train
both,1,69,113,0,train
both,1,363,89,0,train
both,1,423,22,0,train
both,1,501,71,0,train
both,1,483,5,0,train
both,1,297,12,0,train
both,1,421,2,0,train
both,1,273,49,0,train
both,1,556,16,0,train
both,1,401,87,0,train
both,1,123,63,0,train
both,1,199,100,0,train
both,1,447,80,0,train
both,1,374,17,0,train
both,1,62,63,0,train
both,1,57,17,0,train
both,1,253,67,0,train
both,1,457,38,0,train
both,1,389,51,0,train
both,1,451,29,0,train
both,1,133,79,0,train
both,1,321,61,0,train
both,1,512,57,0,train
both,1,111,118,0,train
both,1,412,95,0,train
both,1,596,10,0,train
both,1,232,18,0,train
both,1,465,0,0,train
both,1,153,113,0,train
both,1,121,111,0,train
both,1,416,13,0,train
both,1,498,28,0,train
both,1,421,51,0,train
both,1,243,100,0,train
both,1,334,57,0,train
both,1,102,19,0,train
both,1,406,34,0,train
both,1,470,11,0,train
both,1,312,73,0,train
both,1,396,22,0,train
both,1,355,110,0,train
both,1,40,110,0,train
both,1,50,49,0,train
both,1,195,32,0,train
both,1,50,37,0,train
both,1,107,105,0,train
both,1,170,20,0,train
both,1,154,13,0,train
both,1,245,57,0,train
both,1,528,76,0,train
both,1,348,26,0,train
both,1,468,43,0,train
both,1,85,22,0,train
both,1,537,44,0,train
both,1,229,120,0,train
both,1,404,35,0,train
both,1,501,23,0,train
both,1,311,38,0,train
both,1,510,15,0,train
both,1,588,49,0,train
both,1,11,63,0,train
both,1,209,51,0,train
both,1,127,119,0,train
both,1,604,61,0,train
both,1,242,43,0,train
both,1,75,75,0,train
both,1,113,48,0,train
both,1,64,120,0,train
both,1,21,118,0,train
both,1,156,101,0,train
both,1,45,59,0,train
both,1,570,82,0,train
both,1,265,44,0,train
both,1,510,35,0,train
both,1,123,105,0,train
both,1,549,117,0,train
both,1,388,79,0,train
both,1,304,115,0,train
both,1,157,96,0,train
both,1,224,21,0,train
both,1,106,1,0,train
both,1,504,52,0,train
both,1,180,96,0,train
both,1,434,81,0,train
both,1,88,23,0,train
both,1,566,56,0,train
both,1,563,23,0,train
both,1,550,25,0,train
both,1,147,61,0,train
both,1,173,48,0,train
both,1,421,93,0,train
both,1,596,30,0,train
both,1,514,31,0,train
both,1,153,22,0,train
both,1,397,70,0,train
both,1,474,28,0,train
both,1,517,95,0,train
both,1,11,53,0,train
both,1,59,0,0,train
both,1,611,35,0,train
both,1,253,96,0,train
both,1,91,21,0,train
both,1,610,73,0,train
both,1,574,19,0,train
both,1,283,12,0,train
both,1,276,86,0,train
both,1,562,61,0,train
both,1,536,2,0,train
both,1,297,82,0,train
both,1,498,37,0,train
both,1,335,113,0,train
both,1,32,88,0,train
both,1,185,47,0,train
both,1,152,89,0,train
both,1,487,18,0,train
both,1,501,25,0,train
both,1,217,26,0,train
both,1,241,75,0,train
both,1,96,97,0,train
both,1,162,106,0,train
both,1,87,32,0,train
both,1,479,49,0,train
both,1,369,19,0,train
both,1,311,59,0,train
both,1,65,55,0,train
both,1,130,106,0,train
both,1,87,29,0,train
both,1,504,62,0,train
both,1,328,106,0,train
both,1,240,10,0,train
both,1,344,10,0,train
both,1,35,119,0,train
both,1,437,23,0,train
both,1,495,10,0,train
both,1,187,40,0,train
both,1,224,1,0,train
both,1,586,109,0,train
both,1,13,43,0,train
both,1,7,70,0,train
both,1,345,31,0,train
both,1,67,15,0,train
both,1,377,98,0,train
both,1,574,119,0,train
both,1,205,101,0,train
both,1,491,87,0,train
both,1,493,12,0,train
both,1,229,22,0,train
both,1,224,79,0,train
both,1,326,94,0,train
both,1,175,88,0,train
both,1,1,27,0,train
both,1,369,100,0,train
both,1,62,86,0,train
both,1,197,102,0,train
both,1,356,84,0,train
both,1,514,28,0,train
both,1,58,56,0,train
both,1,45,24,0,train
both,1,589,38,0,train
both,1,286,115,0,train
both,1,36,109,0,train
both,1,447,76,0,train
both,1,120,74,0,train
both,1,407,70,0,train
both,1,312,94,0,train
both,1,514,62,0,train
both,1,594,76,0,train
both,1,13,38,0,train
both,1,85,96,0,train
both,1,303,89,0,train
both,1,466,111,0,train
both,1,207,48,0,train
both,1,611,28,0,train
both,1,584,75,0,train
both,1,20,62,0,train
both,1,459,81,0,train
both,1,230,111,0,train
both,1,31,52,0,train
both,1,124,77,0,train
both,1,345,105,0,train
both,1,256,118,0,train
both,1,610,35,0,train
both,1,122,64,0,train
both,1,462,52,0,train
both,1,66,87,0,train
both,1,287,119,0,train
both,1,430,106,0,train
both,1,287,23,0,train
both,1,371,27,0,train
both,1,550,31,0,train
both,1,99,14,0,train
both,1,476,16,0,train
both,1,87,63,0,train
both,1,464,109,0,train
both,1,3,61,0,train
both,1,451,5,0,train
both,1,44,93,0,train
both,1,178,23,0,train
both,1,569,81,0,train
both,1,308,4,0,train
both,1,263,4,0,train
both,1,499,21,0,train
both,1,87,24,0,train
both,1,54,17,0,train
both,1,292,23,0,train
both,1,83,21,0,train
both,1,567,60,0,train
both,1,157,48,0,train
both,1,525,111,0,train
both,1,464,96,0,train
both,1,279,40,0,train
both,1,301,50,0,train
both,1,43,88,0,train
both,1,500,32,0,train
both,1,543,75,0,train
both,1,476,35,0,train
both,1,412,19,0,train
both,1,575,100,0,train
both,1,153,118,0,train
both,1,555,74,0,train
both,1,279,23,0,train
both,1,458,97,0,train
both,1,343,34,0,train
both,1,472,42,0,train
both,1,293,42,0,train
both,1,498,120,0,train
both,1,207,73,0,train
both,1,418,47,0,train
both,1,560,10,0,train
both,1,301,71,0,train
both,1,362,84,0,train
both,1,275,26,0,train
both,1,605,40,0,train
both,1,547,28,0,train
both,1,220,27,0,train
both,1,100,87,0,train
both,1,558,22,0,train
both,1,258,32,0,train
both,1,83,102,0,train
both,1,498,89,0,train
both,1,516,86,0,train
both,1,236,89,0,train
both,1,470,32,0,train
both,1,21,27,0,train
both,1,225,56,0,train
both,1,355,108,0,train
both,1,69,111,0,train
both,1,509,0,0,train
both,1,157,63,0,train
both,1,83,76,0,train
both,1,256,96,0,train
both,1,478,56,0,train
both,1,479,79,0,train
both,1,181,32,0,train
both,1,425,98,0,train
both,1,523,15,0,train
both,1,505,106,0,train
both,1,339,37,0,train
both,1,42,31,0,train
both,1,396,8,0,train
both,1,229,62,0,train
both,1,392,38,0,train
both,1,182,119,0,train
both,1,381,11,0,train
both,1,379,32,0,train
both,1,229,51,0,train
both,1,120,50,0,train
both,1,13,60,0,train
both,1,504,24,0,train
both,1,125,98,0,train
both,1,258,2,0,train
both,1,455,15,0,train
both,1,433,95,0,train
both,1,209,94,0,train
both,1,568,30,0,train
both,1,138,47,0,train
both,1,477,118,0,train
both,1,211,29,0,train
both,1,232,31,0,train
both,1,339,45,0,train
both,1,403,120,0,train
both,1,395,100,0,train
both,1,512,113,0,train
both,1,587,17,0,train
both,1,450,106,0,train
both,1,580,42,0,train
both,1,241,71,0,train
both,1,604,105,0,train
both,1,130,117,0,train
both,1,396,89,0,train
both,1,593,38,0,train
both,1,295,53,0,train
both,1,263,24,0,train
both,1,612,24,0,train
both,1,440,32,0,train
both,1,267,14,0,train
both,1,112,102,0,train
both,1,543,35,0,train
both,1,382,71,0,train
both,1,219,77,0,train
both,1,200,110,0,train
both,1,360,62,0,train
both,1,312,101,0,train
both,1,454,57,0,train
both,1,182,4,0,train
both,1,489,24,0,train
both,1,28,62,0,train
both,1,26,87,0,train
both,1,65,32,0,train
both,1,264,37,0,train
both,1,199,57,0,train
both,1,116,28,0,train
both,1,501,93,0,train
both,1,366,120,0,train
both,1,459,71,0,train
both,1,53,109,0,train
both,1,236,108,0,train
both,1,389,43,0,train
both,1,529,18,0,train
both,1,361,51,0,train
both,1,35,62,0,train
both,1,391,88,0,train
both,1,61,110,0,train
both,1,605,34,0,train
both,1,100,102,0,train
both,1,388,43,0,train
both,1,323,11,0,train
both,1,241,120,0,train
both,1,366,100,0,train
both,1,430,37,0,train
both,1,460,112,0,train
both,1,207,2,0,train
both,1,377,14,0,train
both,1,45,119,0,train
both,1,191,87,0,train
both,1,600,57,0,train
both,1,326,21,0,train
both,1,415,8,0,train
both,1,288,30,0,train
both,1,115,37,0,train
both,1,22,106,0,train
both,1,485,31,0,train
both,1,546,70,0,train
both,1,66,16,0,train
both,1,381,44,0,train
both,1,566,47,0,train
both,1,330,111,0,train
both,1,513,96,0,train
both,1,587,22,0,train
both,1,253,88,0,train
both,1,555,71,0,train
both,1,221,96,0,train
both,1,451,60,0,train
both,1,374,16,0,train
both,1,355,50,0,train
both,1,52,53,0,train
both,1,11,25,0,train
both,1,516,63,0,train
both,1,15,19,0,train
both,1,80,100,0,train
both,1,343,14,0,train
both,1,297,13,0,train
both,1,116,113,0,train
both,1,170,75,0,train
both,1,178,70,0,train
both,1,295,16,0,train
both,1,408,117,0,train
both,1,139,89,0,train
both,1,595,17,0,train
both,1,185,77,0,train
both,1,357,108,0,train
both,1,328,96,0,train
both,1,18,46,0,train
both,1,285,73,0,train
both,1,57,49,0,train
both,1,621,16,0,train
both,1,129,47,0,train
both,1,418,60,0,train
both,1,279,21,0,train
both,1,325,57,0,train
both,1,48,67,0,train
both,1,242,59,0,train
both,1,50,89,0,train
both,1,65,73,0,train
both,1,186,88,0,train
both,1,452,14,0,train
both,1,451,71,0,train
both,1,9,4,0,train
both,1,560,22,0,train
both,1,392,52,0,train
both,1,44,86,0,train
both,1,303,28,0,train
both,1,48,119,0,train
both,1,201,76,0,train
both,1,435,102,0,train
both,1,29,39,1,test
both,1,55,6,1,test
both,1,56,6,1,test
both,1,76,54,1,test
both,1,77,54,1,test
both,1,101,6,1,test
both,1,104,3,1,test
both,1,104,6,1,test
both,1,109,6,1,test
both,1,110,3,1,test
both,1,114,65,1,test
both,1,132,6,1,test
both,1,145,3,1,test
both,1,148,39,1,test
both,1,158,33,1,test
both,1,177,65,1,test
both,1,192,39,1,test
both,1,215,99,1,test
both,1,218,39,1,test
both,1,227,3,1,test
both,1,227,6,1,test
both,1,228,65,1,test
both,1,248,116,1,test
both,1,259,3,1,test
both,1,280,3,1,test
both,1,310,3,1,test
both,1,353,6,1,test
both,1,383,66,1,test
both,1,431,78,1,test
both,1,453,3,1,test
both,1,456,6,1,test
both,1,463,6,1,test
both,1,545,66,1,test
both,1,617,6,1,test
both,1,617,54,1,test
both,1,618,65,1,test
both,1,515,104,0,test
both,1,281,72,0,test
both,1,70,36,0,test
both,1,591,91,0,test
both,1,341,39,0,test
both,1,503,85,0,test
both,1,530,68,0,test
both,1,135,78,0,test
both,1,609,68,0,test
both,1,70,39,0,test
both,1,331,65,0,test
both,1,158,69,0,test
both,1,327,39,0,test
both,1,532,114,0,test
both,1,527,72,0,test
both,1,63,39,0,test
both,1,534,114,0,test
both,1,398,36,0,test
both,1,231,85,0,test
both,1,488,66,0,test
both,1,527,91,0,test
both,1,272,90,0,test
both,1,399,103,0,test
